,offers,yes_recall
0,0.4881173099612337,0.6646525679758308
1,0.4759817967301534,0.6812865497076024
2,0.502949603910332,0.7084548104956269
3,0.5027810551154559,0.7009063444108762
4,0.4938479689870217,0.6848484848484848
5,0.5007584695769425,0.6918604651162791
6,0.5039608966795888,0.6804733727810651
7,0.505814933423226,0.7104477611940299
8,0.5000842743974381,0.6770538243626062
9,0.511545592449014,0.7288629737609329
10,0.5128939828080229,0.6909090909090909
11,0.4822181021405697,0.6715976331360947
12,0.5022754087308275,0.696319018404908
13,0.5034552502949604,0.696969696969697
14,0.4904769930894994,0.678125
15,0.4938479689870217,0.6848484848484848
16,0.4904769930894994,0.678125
17,0.5041294454744648,0.7052023121387283
18,0.5039608966795888,0.7159420289855073
19,0.5039608966795888,0.7159420289855073
20,0.4931737738075172,0.64576802507837
21,0.4975560424742963,0.6666666666666666
22,0.4793527726276757,0.6534090909090909
23,0.5101972020900051,0.6929824561403509
24,0.5054778358334738,0.7043478260869566
25,0.4941850665767739,0.6731843575418994
26,0.4849148828585876,0.6972477064220184
27,0.5140738243721558,0.7245508982035929
28,0.4980616888589246,0.6869300911854104
29,0.5021068599359515,0.6761363636363636
30,0.5032867015000843,0.7416413373860182
31,0.513062531602899,0.6878453038674033
32,0.5056463846283499,0.761744966442953
33,0.5021068599359515,0.706060606060606
34,0.50868026293612,0.7057220708446866
35,0.4958705545255351,0.6697247706422018
36,0.5012641159615708,0.7021276595744681
37,0.5002528231923141,0.7133956386292835
38,0.4822181021405697,0.6715976331360947
39,0.4990729816281813,0.6930379746835443
40,0.5059834822181022,0.6585365853658537
41,0.4864318220124726,0.6729559748427673
42,0.5049721894488455,0.6716867469879518
43,0.4650261250632058,0.6424581005586593
44,0.4933423226023934,0.6882022471910112
45,0.4970503960896679,0.6761904761904762
46,0.501432664756447,0.6785714285714286
47,0.5056463846283499,0.761744966442953
48,0.5091859093207484,0.7194029850746269
49,0.5036237990898365,0.6976744186046512
50,0.5021068599359515,0.706060606060606
51,0.514410921961908,0.713527851458886
52,0.4876116635766054,0.6532951289398281
53,0.4978931400640485,0.6876876876876877
54,0.4909826394741277,0.6876971608832808
55,0.4822181021405697,0.6715976331360947
56,0.4877802123714815,0.6647727272727273
57,0.4857576268329681,0.6826923076923077
58,0.5054778358334738,0.7043478260869566
59,0.5142423731670318,0.7108433734939759
60,0.4877802123714815,0.6647727272727273
61,0.4938479689870217,0.6832844574780058
62,0.505814933423226,0.7104477611940299
63,0.5096915557053767,0.6925465838509317
64,0.4945221641665262,0.6685714285714286
65,0.4953649081409068,0.7138643067846607
66,0.4970503960896679,0.7108433734939759
67,0.5068262261924827,0.6666666666666666
68,0.4953649081409068,0.6688102893890675
69,0.4997471768076858,0.6880222841225627
70,0.4930052250126411,0.6637168141592921
71,0.5026125063205799,0.6905444126074498
72,0.5039608966795888,0.6804733727810651
73,0.511545592449014,0.7288629737609329
74,0.4877802123714815,0.6647727272727273
75,0.4978931400640485,0.6666666666666666
76,0.4980616888589246,0.7050561797752809
77,0.5010955671666948,0.6890243902439024
78,0.5002528231923141,0.71875
79,0.5105342996797573,0.717391304347826
80,0.5036237990898365,0.6952662721893491
81,0.4997471768076858,0.6880222841225627
82,0.4650261250632058,0.6424581005586593
83,0.4695769425248609,0.6470588235294118
84,0.4977245912691724,0.6848137535816619
85,0.5051407382437215,0.7071005917159763
86,0.5117141412438901,0.7289156626506024
87,0.5142423731670318,0.7108433734939759
88,0.5027810551154559,0.6822157434402333
89,0.5009270183718186,0.718475073313783
90,0.5000842743974381,0.6770538243626062
91,0.4874431147817293,0.6951219512195121
92,0.5007584695769425,0.6795252225519288
93,0.5100286532951289,0.6964285714285714
94,0.5064891286027305,0.726063829787234
95,0.4845777852688353,0.6728395061728395
96,0.4857576268329681,0.6826923076923077
97,0.5110399460643856,0.70625
98,0.5032867015000843,0.7416413373860182
99,0.5128939828080229,0.6929577464788732
100,0.4840721388842069,0.6458923512747875
101,0.5034552502949604,0.696969696969697
102,0.4903084442946233,0.6784660766961652
103,0.4938479689870217,0.6832844574780058
104,0.50868026293612,0.7057220708446866
105,0.5100286532951289,0.6964285714285714
106,0.4881173099612337,0.6646525679758308
107,0.4919939322433844,0.6793002915451894
108,0.4955334569357829,0.6677018633540373
109,0.4825551997303219,0.6776119402985075
110,0.4945221641665262,0.6705539358600583
111,0.501432664756447,0.6676557863501483
112,0.502949603910332,0.7084548104956269
113,0.5022754087308275,0.6938202247191011
114,0.4994100792179335,0.7044776119402985
115,0.4997471768076858,0.7023809523809523
116,0.4938479689870217,0.6832844574780058
117,0.5036237990898365,0.6941176470588235
118,0.4938479689870217,0.6832844574780058
119,0.4753076015506489,0.6088235294117647
120,0.5009270183718186,0.7101910828025477
121,0.5019383111410753,0.7051671732522796
122,0.4938479689870217,0.6848484848484848
123,0.4983987864486769,0.7142857142857143
124,0.4933423226023934,0.6882022471910112
125,0.4935108713972695,0.680921052631579
126,0.4953649081409068,0.6688102893890675
127,0.4668801618068431,0.6191950464396285
128,0.5036237990898365,0.6941176470588235
129,0.5117141412438901,0.7289156626506024
130,0.5068262261924827,0.7030812324929971
131,0.4828922973200741,0.655786350148368
132,0.4970503960896679,0.6761904761904762
133,0.4987358840384291,0.695906432748538
134,0.5155907635260408,0.6773255813953488
135,0.4732850160121355,0.6526610644257703
136,0.5039608966795888,0.7159420289855073
137,0.4970503960896679,0.7283236994219653
138,0.5113770436541378,0.6784660766961652
139,0.5021068599359515,0.6882022471910112
140,0.4844092364739592,0.6697530864197531
141,0.4958705545255351,0.6779141104294478
142,0.5068262261924827,0.7030812324929971
143,0.4970503960896679,0.6761904761904762
144,0.4970503960896679,0.7108433734939759
145,0.4953649081409068,0.7138643067846607
146,0.4909826394741277,0.6876971608832808
147,0.4935108713972695,0.6579804560260586
148,0.4840721388842069,0.6458923512747875
149,0.50868026293612,0.7249190938511327
150,0.5031181527052082,0.6790830945558739
151,0.4935108713972695,0.6788732394366197
152,0.5034552502949604,0.6873239436619718
153,0.5088488117309962,0.7009063444108762
154,0.4774987358840384,0.6861538461538461
155,0.5085117141412439,0.717201166180758
156,0.4844092364739592,0.6697530864197531
157,0.4931737738075172,0.723943661971831
158,0.50868026293612,0.7057220708446866
159,0.50868026293612,0.7249190938511327
160,0.5125568852182707,0.7202380952380952
161,0.4689027473453565,0.6428571428571429
162,0.5113770436541378,0.6784660766961652
163,0.49435361537165,0.686084142394822
164,0.505814933423226,0.7104477611940299
165,0.4980616888589246,0.6869300911854104
166,0.5068262261924827,0.6941896024464832
167,0.4903084442946233,0.6784660766961652
168,0.4732850160121355,0.6526610644257703
169,0.5110399460643856,0.7065527065527065
170,0.5064891286027305,0.726063829787234
171,0.5002528231923141,0.6762177650429799
172,0.5091859093207484,0.7194029850746269
