,offers,yes_recall
0,0.5061520310129782,0.6818181818181818
1,0.4898027979099949,0.6766666666666666
2,0.4983987864486769,0.6925465838509317
3,0.5041294454744648,0.6976744186046512
4,0.4997471768076858,0.6987577639751553
5,0.4992415304230574,0.6814159292035398
6,0.5016012135513231,0.7205882352941176
7,0.5076689701668633,0.7029411764705882
8,0.4874431147817293,0.6761006289308176
9,0.5162649587055452,0.7055393586005831
10,0.5128939828080229,0.7073170731707317
11,0.4997471768076858,0.6752136752136753
12,0.4933423226023934,0.6918767507002801
13,0.5093544581156245,0.6830065359477124
14,0.5139052755772796,0.7078313253012049
15,0.5031181527052082,0.7084548104956269
16,0.5046350918590932,0.6686746987951807
17,0.5007584695769425,0.6985915492957746
18,0.5046350918590932,0.6686746987951807
19,0.5005899207820664,0.6773255813953488
20,0.514410921961908,0.717391304347826
21,0.4940165177818978,0.699438202247191
22,0.5034552502949604,0.6666666666666666
23,0.4798584190123041,0.6590909090909091
24,0.4933423226023934,0.6918767507002801
25,0.4963762009101635,0.7186544342507645
26,0.495702005730659,0.690625
27,0.5066576773976066,0.685131195335277
28,0.4965447497050396,0.6814159292035398
29,0.4963762009101635,0.6871508379888268
30,0.5022754087308275,0.6846590909090909
31,0.4860947244227204,0.6858974358974359
32,0.5069947749873588,0.7232142857142857
33,0.4881173099612337,0.7138810198300283
34,0.4582841732681611,0.6253869969040248
35,0.505814933423226,0.7104477611940299
36,0.5073318725771111,0.6755162241887905
37,0.5132310803977752,0.6878453038674033
38,0.5016012135513231,0.6909620991253644
39,0.5056463846283499,0.7088607594936709
40,0.5152536659362885,0.6807909604519774
41,0.4968818472947918,0.7283236994219653
42,0.4962076521152874,0.6882022471910112
43,0.4953649081409068,0.6923076923076923
44,0.49435361537165,0.6923076923076923
45,0.5002528231923141,0.688953488372093
46,0.514410921961908,0.717391304347826
47,0.5059834822181022,0.761744966442953
48,0.5073318725771111,0.6798780487804879
49,0.5036237990898365,0.723342939481268
50,0.4898027979099949,0.6876971608832808
51,0.515927861115793,0.7227138643067846
52,0.4951963593460307,0.6551724137931034
53,0.5064891286027305,0.726063829787234
54,0.5098601045002529,0.6902654867256637
55,0.4898027979099949,0.6876971608832808
56,0.4951963593460307,0.6962750716332379
57,0.5071633237822349,0.7126099706744868
58,0.5005899207820664,0.6636636636636637
59,0.4833979437047025,0.6571428571428571
60,0.5005899207820664,0.6636636636636637
61,0.5112084948592618,0.7065527065527065
62,0.5037923478847126,0.6873239436619718
63,0.5017697623461992,0.688953488372093
64,0.4950278105511546,0.723943661971831
65,0.488454407550986,0.7057220708446866
66,0.5118826900387662,0.7069486404833837
67,0.5046350918590932,0.6686746987951807
68,0.4901398954997472,0.6882716049382716
69,0.4983987864486769,0.66189111747851
70,0.5071633237822349,0.7235294117647059
71,0.4557559413450194,0.6368715083798883
72,0.4967132984999157,0.6636085626911316
73,0.4894657003202427,0.7073170731707317
74,0.5068262261924827,0.6941896024464832
75,0.5152536659362885,0.7365269461077845
76,0.4962076521152874,0.6882022471910112
77,0.5112084948592618,0.7065527065527065
78,0.5000842743974381,0.6798866855524079
79,0.505814933423226,0.7077363896848138
80,0.5085117141412439,0.7086834733893558
81,0.4717680768582504,0.6029411764705882
82,0.5066576773976066,0.7109826589595376
83,0.4968818472947918,0.7283236994219653
84,0.511545592449014,0.7288629737609329
85,0.4977245912691724,0.6720257234726688
86,0.4992415304230574,0.6925566343042071
87,0.505814933423226,0.6796407185628742
88,0.5022754087308275,0.7021276595744681
89,0.4967132984999157,0.7062314540059347
90,0.4953649081409068,0.6781609195402298
91,0.4997471768076858,0.6752136752136753
92,0.5063205798078544,0.7151162790697675
93,0.5162649587055452,0.7055393586005831
94,0.5002528231923141,0.7133956386292835
95,0.5152536659362885,0.6807909604519774
96,0.514410921961908,0.717391304347826
97,0.5037923478847126,0.6873239436619718
98,0.505814933423226,0.7104477611940299
99,0.460980953986179,0.6068111455108359
100,0.5044665430642171,0.6895522388059702
101,0.5049721894488455,0.696969696969697
102,0.50868026293612,0.7201166180758017
103,0.5034552502949604,0.6666666666666666
104,0.5063205798078544,0.7151162790697675
105,0.5112084948592618,0.6994047619047619
106,0.501432664756447,0.7159090909090909
107,0.488454407550986,0.7057220708446866
108,0.5039608966795888,0.6815476190476191
109,0.495702005730659,0.690625
110,0.5012641159615708,0.6938775510204082
111,0.4933423226023934,0.7038043478260869
112,0.4983987864486769,0.6925465838509317
113,0.5069947749873588,0.7
114,0.5107028484746334,0.7090395480225988
115,0.5059834822181022,0.6656346749226006
116,0.5007584695769425,0.6876790830945558
117,0.5139052755772796,0.7078313253012049
118,0.5135681779875274,0.696165191740413
119,0.5026125063205799,0.6876712328767123
120,0.4995786280128097,0.6906906906906907
121,0.5039608966795888,0.6815476190476191
122,0.4992415304230574,0.6925566343042071
123,0.488454407550986,0.7057220708446866
124,0.5128939828080229,0.7073170731707317
125,0.5034552502949604,0.696969696969697
126,0.5076689701668633,0.7071005917159763
127,0.4898027979099949,0.6876971608832808
128,0.4798584190123041,0.6590909090909091
129,0.4983987864486769,0.673352435530086
130,0.4983987864486769,0.6840490797546013
131,0.5046350918590932,0.6686746987951807
132,0.5056463846283499,0.7088607594936709
133,0.4874431147817293,0.7020057306590258
134,0.5107028484746334,0.7090395480225988
135,0.5002528231923141,0.688953488372093
136,0.4874431147817293,0.7020057306590258
137,0.4967132984999157,0.6636085626911316
138,0.5171077026799258,0.696969696969697
139,0.4833979437047025,0.6571428571428571
140,0.495702005730659,0.690625
141,0.5048036406539693,0.7151515151515152
142,0.4992415304230574,0.6814159292035398
143,0.4963762009101635,0.6789772727272727
144,0.5107028484746334,0.7090395480225988
145,0.5152536659362885,0.7365269461077845
146,0.5036237990898365,0.7416413373860182
147,0.4999157256025619,0.6880222841225627
148,0.4997471768076858,0.6752136752136753
149,0.4963762009101635,0.6789772727272727
150,0.505814933423226,0.7104477611940299
151,0.5012641159615708,0.7021276595744681
152,0.5132310803977752,0.6878453038674033
153,0.4933423226023934,0.7038043478260869
154,0.5031181527052082,0.7084548104956269
155,0.514410921961908,0.717391304347826
156,0.5044665430642171,0.6895522388059702
157,0.4963762009101635,0.7186544342507645
158,0.4963762009101635,0.7029411764705882
159,0.4980616888589246,0.6976047904191617
160,0.4938479689870217,0.6666666666666666
161,0.4997471768076858,0.6752136752136753
162,0.5066576773976066,0.7109826589595376
163,0.5007584695769425,0.7017543859649122
164,0.4983987864486769,0.6863270777479893
165,0.5007584695769425,0.7074626865671642
166,0.5061520310129782,0.6818181818181818
167,0.4967132984999157,0.6636085626911316
168,0.460980953986179,0.6068111455108359
169,0.4992415304230574,0.6814159292035398
170,0.5061520310129782,0.6818181818181818
171,0.5000842743974381,0.6742671009771987
172,0.4962076521152874,0.6882022471910112
173,0.4894657003202427,0.6628895184135978
174,0.505814933423226,0.7104477611940299
175,0.5140738243721558,0.7349397590361446
176,0.5061520310129782,0.6818181818181818
177,0.5022754087308275,0.6846590909090909
178,0.4983987864486769,0.6875
179,0.5091859093207484,0.7249190938511327
180,0.5044665430642171,0.6783625730994152
181,0.4798584190123041,0.6590909090909091
182,0.505814933423226,0.7077363896848138
183,0.5085117141412439,0.7086834733893558
184,0.4892971515253665,0.6634920634920635
185,0.5031181527052082,0.673352435530086
186,0.4977245912691724,0.6720257234726688
187,0.4983987864486769,0.673352435530086
188,0.5007584695769425,0.7074626865671642
189,0.4896342491151188,0.6824925816023739
190,0.5044665430642171,0.6783625730994152
191,0.4967132984999157,0.7062314540059347
192,0.4881173099612337,0.7138810198300283
193,0.5056463846283499,0.7043478260869566
194,0.5012641159615708,0.7012195121951219
195,0.5071633237822349,0.7235294117647059
196,0.5037923478847126,0.6873239436619718
197,0.5016012135513231,0.7205882352941176
198,0.5044665430642171,0.6783625730994152
199,0.5098601045002529,0.6902654867256637
